legacy_record_id,source_file,source_row,original_identifier,original_smiles,original_inchi,original_inchikey,original_identity,normalized_isomeric_smiles,inchi,inchikey,formula,heavy_atom_count,normalized_identity,identity_status,legacy_roles,legacy_source_count,historical_label,legacy_metrics,source_provenance,evidence_origin,evidence_level,experimental_validation,promotion_to_current_evidence
LEGACY-INCHIKEY-POPXFVSIJYXVFR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1675,MOL_01674,CCCC(=O)C1C(C)CCC1c1cnccc1F,,,"{""identifier"":""MOL_01674"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCCC(=O)C1C(C)CCC1c1cnccc1F""}",CCCC(=O)C1C(C)CCC1c1cnccc1F,"InChI=1S/C15H20FNO/c1-3-4-14(18)15-10(2)5-6-11(15)12-9-17-8-7-13(12)16/h7-11,15H,3-6H2,1-2H3",POPXFVSIJYXVFR-UHFFFAOYSA-N,C15H20FNO,18,"{""formula"":""C15H20FNO"",""heavy_atom_count"":18,""inchi"":""InChI=1S/C15H20FNO/c1-3-4-14(18)15-10(2)5-6-11(15)12-9-17-8-7-13(12)16/h7-11,15H,3-6H2,1-2H3"",""inchikey"":""POPXFVSIJYXVFR-UHFFFAOYSA-N"",""isomeric_smiles"":""CCCC(=O)C1C(C)CCC1c1cnccc1F""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.47,""5W8K_Risco"":-6.058,""Fitness_Score"":-3.2294,""Indice_Seletividade"":1.412,""Origem_Historica"":""Fase 3_Super Elite""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.47,""5W8K_Risco"":-6.058,""Fitness_Score"":-3.2294,""Indice_Seletividade"":1.412,""Origem_Historica"":""Fase 3_Super Elite""},""original_identifier"":""MOL_01674"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCCC(=O)C1C(C)CCC1c1cnccc1F"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1675,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-POQJXLKTXSHJKR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,832,MOL_00831,CNC(=O)C1C(F)CCC1c1cnccc1C,,,"{""identifier"":""MOL_00831"",""inchi"":"""",""inchikey"":"""",""smiles"":""CNC(=O)C1C(F)CCC1c1cnccc1C""}",CNC(=O)C1C(F)CCC1c1cnccc1C,"InChI=1S/C13H17FN2O/c1-8-5-6-16-7-10(8)9-3-4-11(14)12(9)13(17)15-2/h5-7,9,11-12H,3-4H2,1-2H3,(H,15,17)",POQJXLKTXSHJKR-UHFFFAOYSA-N,C13H17FN2O,17,"{""formula"":""C13H17FN2O"",""heavy_atom_count"":17,""inchi"":""InChI=1S/C13H17FN2O/c1-8-5-6-16-7-10(8)9-3-4-11(14)12(9)13(17)15-2/h5-7,9,11-12H,3-4H2,1-2H3,(H,15,17)"",""inchikey"":""POQJXLKTXSHJKR-UHFFFAOYSA-N"",""isomeric_smiles"":""CNC(=O)C1C(F)CCC1c1cnccc1C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.268,""5W8K_Risco"":-6.276,""Fitness_Score"":-3.795420000000002,""Indice_Seletividade"":1.992,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.268,""5W8K_Risco"":-6.276,""Fitness_Score"":-3.795420000000002,""Indice_Seletividade"":1.992,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_00831"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CNC(=O)C1C(F)CCC1c1cnccc1C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":832,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PORCRICFSZCNFP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1648,MOL_01647,CCC(=O)C1C(OC)CCC1c1cnccc1CF,,,"{""identifier"":""MOL_01647"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCC(=O)C1C(OC)CCC1c1cnccc1CF""}",CCC(=O)C1C(OC)CCC1c1cnccc1CF,"InChI=1S/C15H20FNO2/c1-3-13(18)15-11(4-5-14(15)19-2)12-9-17-7-6-10(12)8-16/h6-7,9,11,14-15H,3-5,8H2,1-2H3",PORCRICFSZCNFP-UHFFFAOYSA-N,C15H20FNO2,19,"{""formula"":""C15H20FNO2"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C15H20FNO2/c1-3-13(18)15-11(4-5-14(15)19-2)12-9-17-7-6-10(12)8-16/h6-7,9,11,14-15H,3-5,8H2,1-2H3"",""inchikey"":""PORCRICFSZCNFP-UHFFFAOYSA-N"",""isomeric_smiles"":""CCC(=O)C1C(OC)CCC1c1cnccc1CF""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.198,""5W8K_Risco"":-5.646,""Fitness_Score"":-3.245800000000001,""Indice_Seletividade"":1.552,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.198,""5W8K_Risco"":-5.646,""Fitness_Score"":-3.245800000000001,""Indice_Seletividade"":1.552,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01647"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCC(=O)C1C(OC)CCC1c1cnccc1CF"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1648,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PPBTZJCMMJMYKC-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,891,MOL_00890,COc1nc(C)c(F)c(C(N)=O)c1C1CCC(C)C1C(=O)CC(C)C,,,"{""identifier"":""MOL_00890"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1nc(C)c(F)c(C(N)=O)c1C1CCC(C)C1C(=O)CC(C)C""}",COc1nc(C)c(F)c(C(N)=O)c1C1CCC(C)C1C(=O)CC(C)C,"InChI=1S/C19H27FN2O3/c1-9(2)8-13(23)14-10(3)6-7-12(14)15-16(18(21)24)17(20)11(4)22-19(15)25-5/h9-10,12,14H,6-8H2,1-5H3,(H2,21,24)",PPBTZJCMMJMYKC-UHFFFAOYSA-N,C19H27FN2O3,25,"{""formula"":""C19H27FN2O3"",""heavy_atom_count"":25,""inchi"":""InChI=1S/C19H27FN2O3/c1-9(2)8-13(23)14-10(3)6-7-12(14)15-16(18(21)24)17(20)11(4)22-19(15)25-5/h9-10,12,14H,6-8H2,1-5H3,(H2,21,24)"",""inchikey"":""PPBTZJCMMJMYKC-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1nc(C)c(F)c(C(N)=O)c1C1CCC(C)C1C(=O)CC(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-9.45,""5W8K_Risco"":-6.614,""Fitness_Score"":-3.7437200000000015,""Indice_Seletividade"":2.8359999999999994,""Origem_Historica"":""Gen 82""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-9.45,""5W8K_Risco"":-6.614,""Fitness_Score"":-3.7437200000000015,""Indice_Seletividade"":2.8359999999999994,""Origem_Historica"":""Gen 82""},""original_identifier"":""MOL_00890"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1nc(C)c(F)c(C(N)=O)c1C1CCC(C)C1C(=O)CC(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":891,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PPIFNVSGTAWQPJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2727,MOL_02726,COc1c(C2CC2)ncc(C2CCC(C)C2C(=O)CC(C)C)c1C(N)=O,,,"{""identifier"":""MOL_02726"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1c(C2CC2)ncc(C2CCC(C)C2C(=O)CC(C)C)c1C(N)=O""}",COc1c(C2CC2)ncc(C2CCC(C)C2C(=O)CC(C)C)c1C(N)=O,"InChI=1S/C21H30N2O3/c1-11(2)9-16(24)17-12(3)5-8-14(17)15-10-23-19(13-6-7-13)20(26-4)18(15)21(22)25/h10-14,17H,5-9H2,1-4H3,(H2,22,25)",PPIFNVSGTAWQPJ-UHFFFAOYSA-N,C21H30N2O3,26,"{""formula"":""C21H30N2O3"",""heavy_atom_count"":26,""inchi"":""InChI=1S/C21H30N2O3/c1-11(2)9-16(24)17-12(3)5-8-14(17)15-10-23-19(13-6-7-13)20(26-4)18(15)21(22)25/h10-14,17H,5-9H2,1-4H3,(H2,22,25)"",""inchikey"":""PPIFNVSGTAWQPJ-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1c(C2CC2)ncc(C2CCC(C)C2C(=O)CC(C)C)c1C(N)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.809,""5W8K_Risco"":-6.519,""Fitness_Score"":-2.564895000000001,""Indice_Seletividade"":1.29,""Origem_Historica"":""Gen 97""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.809,""5W8K_Risco"":-6.519,""Fitness_Score"":-2.564895000000001,""Indice_Seletividade"":1.29,""Origem_Historica"":""Gen 97""},""original_identifier"":""MOL_02726"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1c(C2CC2)ncc(C2CCC(C)C2C(=O)CC(C)C)c1C(N)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2727,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PPQCXQSJZRLJNE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3570,MOL_03569,CCC(=O)C1C(C)CCC1c1ccncc1-c1ccncc1C(C)=O,,,"{""identifier"":""MOL_03569"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCC(=O)C1C(C)CCC1c1ccncc1-c1ccncc1C(C)=O""}",CCC(=O)C1C(C)CCC1c1ccncc1-c1ccncc1C(C)=O,"InChI=1S/C21H24N2O2/c1-4-20(25)21-13(2)5-6-17(21)15-7-9-23-12-19(15)16-8-10-22-11-18(16)14(3)24/h7-13,17,21H,4-6H2,1-3H3",PPQCXQSJZRLJNE-UHFFFAOYSA-N,C21H24N2O2,25,"{""formula"":""C21H24N2O2"",""heavy_atom_count"":25,""inchi"":""InChI=1S/C21H24N2O2/c1-4-20(25)21-13(2)5-6-17(21)15-7-9-23-12-19(15)16-8-10-22-11-18(16)14(3)24/h7-13,17,21H,4-6H2,1-3H3"",""inchikey"":""PPQCXQSJZRLJNE-UHFFFAOYSA-N"",""isomeric_smiles"":""CCC(=O)C1C(C)CCC1c1ccncc1-c1ccncc1C(C)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.214,""5W8K_Risco"":-6.744,""Fitness_Score"":-0.7290200000000038,""Indice_Seletividade"":0.4700000000000006,""Origem_Historica"":""Gen 70""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.214,""5W8K_Risco"":-6.744,""Fitness_Score"":-0.7290200000000038,""Indice_Seletividade"":0.4700000000000006,""Origem_Historica"":""Gen 70""},""original_identifier"":""MOL_03569"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCC(=O)C1C(C)CCC1c1ccncc1-c1ccncc1C(C)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3570,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PPWYPRHRMXFHHJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1343,MOL_01342,CCOC(=O)C1C(C=O)CCC1c1cnccc1I,,,"{""identifier"":""MOL_01342"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCOC(=O)C1C(C=O)CCC1c1cnccc1I""}",CCOC(=O)C1C(C=O)CCC1c1cnccc1I,"InChI=1S/C14H16INO3/c1-2-19-14(18)13-9(8-17)3-4-10(13)11-7-16-6-5-12(11)15/h5-10,13H,2-4H2,1H3",PPWYPRHRMXFHHJ-UHFFFAOYSA-N,C14H16INO3,19,"{""formula"":""C14H16INO3"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C14H16INO3/c1-2-19-14(18)13-9(8-17)3-4-10(13)11-7-16-6-5-12(11)15/h5-10,13H,2-4H2,1H3"",""inchikey"":""PPWYPRHRMXFHHJ-UHFFFAOYSA-N"",""isomeric_smiles"":""CCOC(=O)C1C(C=O)CCC1c1cnccc1I""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.277,""5W8K_Risco"":-5.511,""Fitness_Score"":-3.4193000000000002,""Indice_Seletividade"":1.766,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.277,""5W8K_Risco"":-5.511,""Fitness_Score"":-3.4193000000000002,""Indice_Seletividade"":1.766,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01342"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCOC(=O)C1C(C=O)CCC1c1cnccc1I"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1343,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PQAQHMUWFOYZAM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2587,MOL_02586,Cc1ccncc1C1CCC(F)C1C(=O)O,,,"{""identifier"":""MOL_02586"",""inchi"":"""",""inchikey"":"""",""smiles"":""Cc1ccncc1C1CCC(F)C1C(=O)O""}",Cc1ccncc1C1CCC(F)C1C(=O)O,"InChI=1S/C12H14FNO2/c1-7-4-5-14-6-9(7)8-2-3-10(13)11(8)12(15)16/h4-6,8,10-11H,2-3H2,1H3,(H,15,16)",PQAQHMUWFOYZAM-UHFFFAOYSA-N,C12H14FNO2,16,"{""formula"":""C12H14FNO2"",""heavy_atom_count"":16,""inchi"":""InChI=1S/C12H14FNO2/c1-7-4-5-14-6-9(7)8-2-3-10(13)11(8)12(15)16/h4-6,8,10-11H,2-3H2,1H3,(H,15,16)"",""inchikey"":""PQAQHMUWFOYZAM-UHFFFAOYSA-N"",""isomeric_smiles"":""Cc1ccncc1C1CCC(F)C1C(=O)O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-6.798,""5W8K_Risco"":-5.877,""Fitness_Score"":-2.684100000000001,""Indice_Seletividade"":0.921,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-6.798,""5W8K_Risco"":-5.877,""Fitness_Score"":-2.684100000000001,""Indice_Seletividade"":0.921,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_02586"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""Cc1ccncc1C1CCC(F)C1C(=O)O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2587,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PQBUKHCGJWMIKG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,469,MOL_00468,O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CCC1,,,"{""identifier"":""MOL_00468"",""inchi"":"""",""inchikey"":"""",""smiles"":""O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CCC1""}",O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CCC1,"InChI=1S/C19H23NO2/c21-11-14-6-7-16(18(14)19(22)13-2-1-3-13)17-10-20-9-8-15(17)12-4-5-12/h8-14,16,18H,1-7H2",PQBUKHCGJWMIKG-UHFFFAOYSA-N,C19H23NO2,22,"{""formula"":""C19H23NO2"",""heavy_atom_count"":22,""inchi"":""InChI=1S/C19H23NO2/c21-11-14-6-7-16(18(14)19(22)13-2-1-3-13)17-10-20-9-8-15(17)12-4-5-12/h8-14,16,18H,1-7H2"",""inchikey"":""PQBUKHCGJWMIKG-UHFFFAOYSA-N"",""isomeric_smiles"":""O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CCC1""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.494,""5W8K_Risco"":-6.145,""Fitness_Score"":-4.192500000000001,""Indice_Seletividade"":2.349,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.494,""5W8K_Risco"":-6.145,""Fitness_Score"":-4.192500000000001,""Indice_Seletividade"":2.349,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_00468"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CCC1"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":469,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PQENAWCOPAOSPH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3564,MOL_03563,CC1CCC(c2cnccc2N=[N+]=[N-])C1C(=O)C(C)(C)C,,,"{""identifier"":""MOL_03563"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC1CCC(c2cnccc2N=[N+]=[N-])C1C(=O)C(C)(C)C""}",CC1CCC(c2cnccc2N=[N+]=[N-])C1C(=O)C(C)(C)C,"InChI=1S/C16H22N4O/c1-10-5-6-11(14(10)15(21)16(2,3)4)12-9-18-8-7-13(12)19-20-17/h7-11,14H,5-6H2,1-4H3",PQENAWCOPAOSPH-UHFFFAOYSA-N,C16H22N4O,21,"{""formula"":""C16H22N4O"",""heavy_atom_count"":21,""inchi"":""InChI=1S/C16H22N4O/c1-10-5-6-11(14(10)15(21)16(2,3)4)12-9-18-8-7-13(12)19-20-17/h7-11,14H,5-6H2,1-4H3"",""inchikey"":""PQENAWCOPAOSPH-UHFFFAOYSA-N"",""isomeric_smiles"":""CC1CCC(c2cnccc2N=[N+]=[N-])C1C(=O)C(C)(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-5.064,""5W8K_Risco"":-6.126,""Fitness_Score"":-0.7758000000000003,""Indice_Seletividade"":-1.062,""Origem_Historica"":""Fase 1_Lote Inicial""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-5.064,""5W8K_Risco"":-6.126,""Fitness_Score"":-0.7758000000000003,""Indice_Seletividade"":-1.062,""Origem_Historica"":""Fase 1_Lote Inicial""},""original_identifier"":""MOL_03563"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC1CCC(c2cnccc2N=[N+]=[N-])C1C(=O)C(C)(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3564,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PQJGCGJMAKQGRV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1307,MOL_01306,CC(=O)C1C(CF)CCC1c1cnccc1C(F)F,,,"{""identifier"":""MOL_01306"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(=O)C1C(CF)CCC1c1cnccc1C(F)F""}",CC(=O)C1C(CF)CCC1c1cnccc1C(F)F,"InChI=1S/C14H16F3NO/c1-8(19)13-9(6-15)2-3-10(13)12-7-18-5-4-11(12)14(16)17/h4-5,7,9-10,13-14H,2-3,6H2,1H3",PQJGCGJMAKQGRV-UHFFFAOYSA-N,C14H16F3NO,19,"{""formula"":""C14H16F3NO"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C14H16F3NO/c1-8(19)13-9(6-15)2-3-10(13)12-7-18-5-4-11(12)14(16)17/h4-5,7,9-10,13-14H,2-3,6H2,1H3"",""inchikey"":""PQJGCGJMAKQGRV-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(=O)C1C(CF)CCC1c1cnccc1C(F)F""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.686,""5W8K_Risco"":-6.067,""Fitness_Score"":-3.4391,""Indice_Seletividade"":1.619,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.686,""5W8K_Risco"":-6.067,""Fitness_Score"":-3.4391,""Indice_Seletividade"":1.619,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01306"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(=O)C1C(CF)CCC1c1cnccc1C(F)F"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1307,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PQKYOABISSMVIT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2826,MOL_02825,CC1CCCC1C(=O)C1CC1c1cnccc1C=CF,,,"{""identifier"":""MOL_02825"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC1CCCC1C(=O)C1CC1c1cnccc1C=CF""}",CC1CCCC1C(=O)C1CC1c1cnccc1C=CF,"InChI=1S/C17H20FNO/c1-11-3-2-4-13(11)17(20)15-9-14(15)16-10-19-8-6-12(16)5-7-18/h5-8,10-11,13-15H,2-4,9H2,1H3",PQKYOABISSMVIT-UHFFFAOYSA-N,C17H20FNO,20,"{""formula"":""C17H20FNO"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C17H20FNO/c1-11-3-2-4-13(11)17(20)15-9-14(15)16-10-19-8-6-12(16)5-7-18/h5-8,10-11,13-15H,2-4,9H2,1H3"",""inchikey"":""PQKYOABISSMVIT-UHFFFAOYSA-N"",""isomeric_smiles"":""CC1CCCC1C(=O)C1CC1c1cnccc1C=CF""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.165,""5W8K_Risco"":-6.607,""Fitness_Score"":-2.4958549999999997,""Indice_Seletividade"":1.558,""Origem_Historica"":""Fase 1_Lote Inicial""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.165,""5W8K_Risco"":-6.607,""Fitness_Score"":-2.4958549999999997,""Indice_Seletividade"":1.558,""Origem_Historica"":""Fase 1_Lote Inicial""},""original_identifier"":""MOL_02825"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC1CCCC1C(=O)C1CC1c1cnccc1C=CF"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2826,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-PQULWOFEVXUAQN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1425,MOL_01424,O=C(C1CCC1)C1C(S)CCC1c1cnccc1I,,,"{""identifier"":""MOL_01424"",""inchi"":"""",""inchikey"":"""",""smiles"":""O=C(C1CCC1)C1C(S)CCC1c1cnccc1I""}",O=C(C1CCC1)C1C(S)CCC1c1cnccc1I,"InChI=1S/C15H18INOS/c16-12-6-7-17-8-11(12)10-4-5-13(19)14(10)15(18)9-2-1-3-9/h6-10,13-14,19H,1-5H2",PQULWOFEVXUAQN-UHFFFAOYSA-N,C15H18INOS,19,"{""formula"":""C15H18INOS"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C15H18INOS/c16-12-6-7-17-8-11(12)10-4-5-13(19)14(10)15(18)9-2-1-3-9/h6-10,13-14,19H,1-5H2"",""inchikey"":""PQULWOFEVXUAQN-UHFFFAOYSA-N"",""isomeric_smiles"":""O=C(C1CCC1)C1C(S)CCC1c1cnccc1I""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.588,""5W8K_Risco"":-6.019,""Fitness_Score"":-3.3747000000000007,""Indice_Seletividade"":1.569,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.588,""5W8K_Risco"":-6.019,""Fitness_Score"":-3.3747000000000007,""Indice_Seletividade"":1.569,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01424"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""O=C(C1CCC1)C1C(S)CCC1c1cnccc1I"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1425,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
