legacy_record_id,inchikey,source_file,source_role,compound,filtered,farma_elite,top_hit,nh_4ey7,nh_isolated,master
LEGACY-INCHIKEY-GAFXLEPQZZHLDA-UHFFFAOYSA-N,GAFXLEPQZZHLDA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GAFXLEPQZZHLDA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GAIKONYIBQKDKM-UHFFFAOYSA-N,GAIKONYIBQKDKM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GAIKONYIBQKDKM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GAOSPYZIKXMRFA-UHFFFAOYSA-N,GAOSPYZIKXMRFA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GAOSPYZIKXMRFA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GASWJQFVXRTORF-UHFFFAOYSA-N,GASWJQFVXRTORF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GASWJQFVXRTORF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GAYLEWUXDGZKDE-UHFFFAOYSA-N,GAYLEWUXDGZKDE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GAYLEWUXDGZKDE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GBBPOXUUJQZOGL-UHFFFAOYSA-N,GBBPOXUUJQZOGL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GBBPOXUUJQZOGL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GBEFRODLPVBZDB-UHFFFAOYSA-N,GBEFRODLPVBZDB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GBEFRODLPVBZDB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GBSFABRGASAMOK-UHFFFAOYSA-N,GBSFABRGASAMOK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GBSFABRGASAMOK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GBWZYYKHNVDNJP-UHFFFAOYSA-N,GBWZYYKHNVDNJP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GBWZYYKHNVDNJP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GBXXZTOLZMUZBK-UHFFFAOYSA-N,GBXXZTOLZMUZBK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GBXXZTOLZMUZBK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GCBCHJJJVDGNMC-UHFFFAOYSA-N,GCBCHJJJVDGNMC-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GCBCHJJJVDGNMC-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GCBZMOIXRRXBTH-UHFFFAOYSA-N,GCBZMOIXRRXBTH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GCBZMOIXRRXBTH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GCMDVLNFQYBJDE-UHFFFAOYSA-N,GCMDVLNFQYBJDE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GCMDVLNFQYBJDE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GCMMIHXMOIIEHJ-UHFFFAOYSA-N,GCMMIHXMOIIEHJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GCMMIHXMOIIEHJ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GCPWBKKEOFRNIM-UHFFFAOYSA-N,GCPWBKKEOFRNIM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GCPWBKKEOFRNIM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GDEPSVADZZQLQI-UHFFFAOYSA-N,GDEPSVADZZQLQI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GDEPSVADZZQLQI-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GDUNLCHSXPUWDN-UHFFFAOYSA-N,GDUNLCHSXPUWDN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GDUNLCHSXPUWDN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GDUZMASSNUYKKB-UHFFFAOYSA-N,GDUZMASSNUYKKB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GDUZMASSNUYKKB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GDWUSYRPVXGHHB-UHFFFAOYSA-N,GDWUSYRPVXGHHB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GDWUSYRPVXGHHB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GEDHLCBABJFZHF-UHFFFAOYSA-N,GEDHLCBABJFZHF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GEDHLCBABJFZHF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GEFKHKXAVVBLFT-UHFFFAOYSA-N,GEFKHKXAVVBLFT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GEFKHKXAVVBLFT-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GEGSPNWQFFWWGS-UHFFFAOYSA-N,GEGSPNWQFFWWGS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GEGSPNWQFFWWGS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GEHYIWGGENYCTP-UHFFFAOYSA-N,GEHYIWGGENYCTP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GEHYIWGGENYCTP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GEIYGGDRHVUXEZ-UHFFFAOYSA-N,GEIYGGDRHVUXEZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GEIYGGDRHVUXEZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GELNTDHBDLLZLB-UHFFFAOYSA-N,GELNTDHBDLLZLB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GELNTDHBDLLZLB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GEZUTNYATRSHTN-UHFFFAOYSA-N,GEZUTNYATRSHTN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GEZUTNYATRSHTN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GFCFMXKITBBOAH-UHFFFAOYSA-N,GFCFMXKITBBOAH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GFCFMXKITBBOAH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GFIPBGAJAQAXPB-UHFFFAOYSA-N,GFIPBGAJAQAXPB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GFIPBGAJAQAXPB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GFMMWEHXNBFWAM-UHFFFAOYSA-N,GFMMWEHXNBFWAM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GFMMWEHXNBFWAM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GFTDUCLFKNGWKY-UHFFFAOYSA-N,GFTDUCLFKNGWKY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GFTDUCLFKNGWKY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GFVOBVXDQJLERZ-UHFFFAOYSA-N,GFVOBVXDQJLERZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GFVOBVXDQJLERZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGCZZYWJLXCWMU-UHFFFAOYSA-N,GGCZZYWJLXCWMU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGCZZYWJLXCWMU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGJRUFDOKDCBHF-UHFFFAOYSA-N,GGJRUFDOKDCBHF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGJRUFDOKDCBHF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGKOUVOJGKCDFN-UHFFFAOYSA-N,GGKOUVOJGKCDFN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGKOUVOJGKCDFN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGKZJUYBPWTYQG-UHFFFAOYSA-N,GGKZJUYBPWTYQG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGKZJUYBPWTYQG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGMXEHGXQIGHIE-UHFFFAOYSA-N,GGMXEHGXQIGHIE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGMXEHGXQIGHIE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGNZAXOQOPQKRG-UHFFFAOYSA-N,GGNZAXOQOPQKRG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGNZAXOQOPQKRG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGOIPGVJRQJJEY-UHFFFAOYSA-N,GGOIPGVJRQJJEY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGOIPGVJRQJJEY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGQJJRLLMPWIKA-UHFFFAOYSA-N,GGQJJRLLMPWIKA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGQJJRLLMPWIKA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GGTIEDBYCQGNGP-UHFFFAOYSA-N,GGTIEDBYCQGNGP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GGTIEDBYCQGNGP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GHIUFARBSFAKIM-UHFFFAOYSA-N,GHIUFARBSFAKIM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GHIUFARBSFAKIM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GHJJMWXPZBLZPE-UHFFFAOYSA-N,GHJJMWXPZBLZPE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GHJJMWXPZBLZPE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GHJNIRNTFLMSKL-UHFFFAOYSA-N,GHJNIRNTFLMSKL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GHJNIRNTFLMSKL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GHKYDCHRXOCZAH-UHFFFAOYSA-N,GHKYDCHRXOCZAH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GHKYDCHRXOCZAH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GHUZVNFQRXRXAD-UHFFFAOYSA-N,GHUZVNFQRXRXAD-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GHUZVNFQRXRXAD-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GHYPILKBQDWRSO-UHFFFAOYSA-N,GHYPILKBQDWRSO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GHYPILKBQDWRSO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GHZVGADHSUEFQZ-UHFFFAOYSA-N,GHZVGADHSUEFQZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GHZVGADHSUEFQZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GIAAZSXEKRVZND-UHFFFAOYSA-N,GIAAZSXEKRVZND-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GIAAZSXEKRVZND-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GINBWDCYENDJKV-UHFFFAOYSA-N,GINBWDCYENDJKV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GINBWDCYENDJKV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GIOJSOQWBSGOQK-UHFFFAOYSA-N,GIOJSOQWBSGOQK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GIOJSOQWBSGOQK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GJANCQFAKKPNMA-UHFFFAOYSA-N,GJANCQFAKKPNMA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GJANCQFAKKPNMA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GJJAADFNHZVYFU-UHFFFAOYSA-N,GJJAADFNHZVYFU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GJJAADFNHZVYFU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GJLZEUZZEFQDBR-UHFFFAOYSA-N,GJLZEUZZEFQDBR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GJLZEUZZEFQDBR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GJMPOKIJCFEVBB-UHFFFAOYSA-N,GJMPOKIJCFEVBB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GJMPOKIJCFEVBB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GJWXVZGMTQAECF-UHFFFAOYSA-N,GJWXVZGMTQAECF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GJWXVZGMTQAECF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKBDRPGFGZXEEL-UHFFFAOYSA-N,GKBDRPGFGZXEEL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKBDRPGFGZXEEL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKCWYNUROSIVGG-UHFFFAOYSA-N,GKCWYNUROSIVGG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKCWYNUROSIVGG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKFZIWVURQHKDE-UHFFFAOYSA-N,GKFZIWVURQHKDE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKFZIWVURQHKDE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKGVLLXEMSKEKM-UHFFFAOYSA-N,GKGVLLXEMSKEKM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKGVLLXEMSKEKM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKOHYQDJVIDNAZ-UHFFFAOYSA-N,GKOHYQDJVIDNAZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKOHYQDJVIDNAZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKOZDHQHFNQFAK-UHFFFAOYSA-N,GKOZDHQHFNQFAK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKOZDHQHFNQFAK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKPUOYKVCMFRMS-UHFFFAOYSA-N,GKPUOYKVCMFRMS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKPUOYKVCMFRMS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKRFUADFWKSIRO-UHFFFAOYSA-N,GKRFUADFWKSIRO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKRFUADFWKSIRO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GKXUYLUWIXACDE-UHFFFAOYSA-N,GKXUYLUWIXACDE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GKXUYLUWIXACDE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLACVXYSHCHCSN-UHFFFAOYSA-N,GLACVXYSHCHCSN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLACVXYSHCHCSN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLCVXENZXXHVOO-UHFFFAOYSA-N,GLCVXENZXXHVOO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLCVXENZXXHVOO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLDBWVPIIYZXFJ-UHFFFAOYSA-N,GLDBWVPIIYZXFJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLDBWVPIIYZXFJ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLHYWGKASYHLSG-UHFFFAOYSA-N,GLHYWGKASYHLSG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLHYWGKASYHLSG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLIQXDHXIZKBMB-UHFFFAOYSA-N,GLIQXDHXIZKBMB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLIQXDHXIZKBMB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLQDBOUVEOJIJR-UHFFFAOYSA-N,GLQDBOUVEOJIJR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLQDBOUVEOJIJR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLQWYCHWZJITOZ-UHFFFAOYSA-N,GLQWYCHWZJITOZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLQWYCHWZJITOZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GLXVMLGWDKMQSE-UHFFFAOYSA-N,GLXVMLGWDKMQSE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GLXVMLGWDKMQSE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMBISEYYNXRMNA-UHFFFAOYSA-N,GMBISEYYNXRMNA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMBISEYYNXRMNA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMIAPJLWWPEVSB-UHFFFAOYSA-N,GMIAPJLWWPEVSB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMIAPJLWWPEVSB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMIDVYBMYVHRBO-UHFFFAOYSA-N,GMIDVYBMYVHRBO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMIDVYBMYVHRBO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMKXHGRRNULEJS-UHFFFAOYSA-N,GMKXHGRRNULEJS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMKXHGRRNULEJS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMMIWZMWNVDRQU-UHFFFAOYSA-N,GMMIWZMWNVDRQU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMMIWZMWNVDRQU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMNGJRJREPWSJD-UHFFFAOYSA-N,GMNGJRJREPWSJD-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMNGJRJREPWSJD-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMPPQGZRWXXSAH-UHFFFAOYSA-N,GMPPQGZRWXXSAH-UHFFFAOYSA-N,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,FARMA_ELITE,GMPPQGZRWXXSAH-UHFFFAOYSA-N,0,1,0,0,0,0
LEGACY-INCHIKEY-GMRALXQCVUAFNM-UHFFFAOYSA-N,GMRALXQCVUAFNM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMRALXQCVUAFNM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMTDZDBMNVPBGL-UHFFFAOYSA-N,GMTDZDBMNVPBGL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMTDZDBMNVPBGL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GMXYUVNWFASTKW-UHFFFAOYSA-N,GMXYUVNWFASTKW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GMXYUVNWFASTKW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GNMYOTAHIZIDKZ-UHFFFAOYSA-N,GNMYOTAHIZIDKZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GNMYOTAHIZIDKZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GNPUVPFUOWHRPS-UHFFFAOYSA-N,GNPUVPFUOWHRPS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GNPUVPFUOWHRPS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GNQYKTSLTPILJL-UHFFFAOYSA-N,GNQYKTSLTPILJL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GNQYKTSLTPILJL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GNRPIYOPZHEOKS-UHFFFAOYSA-N,GNRPIYOPZHEOKS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GNRPIYOPZHEOKS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GOCOPWSSDUJBOW-UHFFFAOYSA-N,GOCOPWSSDUJBOW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GOCOPWSSDUJBOW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GOHZVWBVKQEGMG-UHFFFAOYSA-N,GOHZVWBVKQEGMG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GOHZVWBVKQEGMG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GOKZWZFMSJROMB-UHFFFAOYSA-N,GOKZWZFMSJROMB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GOKZWZFMSJROMB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GPCTVURSZWOZJZ-UHFFFAOYSA-N,GPCTVURSZWOZJZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GPCTVURSZWOZJZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GPJKJHRESCBTIA-UHFFFAOYSA-N,GPJKJHRESCBTIA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GPJKJHRESCBTIA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GPJVEOPTXQZHLI-UHFFFAOYSA-N,GPJVEOPTXQZHLI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GPJVEOPTXQZHLI-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GQKXZWWOMUMCRH-UHFFFAOYSA-N,GQKXZWWOMUMCRH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GQKXZWWOMUMCRH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-GQUXGCTULNRPSH-UHFFFAOYSA-N,GQUXGCTULNRPSH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,GQUXGCTULNRPSH-UHFFFAOYSA-N,0,0,0,0,0,1
