ID_Mestre,SMILES,1EVE_Eficacia,5W8K_Risco,Indice_Seletividade,Origem_Historica
MOL_01386,CCc1ccncc1C1CCC(S)C1C(=O)C1CCC1,-7.327,-6.361,0.966,Fase 2_Seletividade
MOL_01387,CC(=O)C1C(C=O)CCC1c1cnccc1C#N,-7.326,-5.951,1.375,Fase 2_Seletividade
MOL_01388,CCOC(=O)C1C(OC)CCC1c1cnccc1C(C)C,-7.325,-5.635,1.69,Fase 2_Seletividade
MOL_01389,O=C(C1CC1)C1C(S)CCC1c1cnccc1C(F)F,-7.325,-6.335,0.99,Fase 2_Seletividade
MOL_01390,NC(=O)C1C(CF)CCC1c1cnccc1S,-7.325,-6.34,0.985,Fase 2_Seletividade
MOL_01391,NC(=O)C1C(CF)CCC1c1cnccc1Br,-7.324,-6.241,1.083,Fase 2_Seletividade
MOL_01392,O=CC(=O)C1C(O)CCC1c1cnccc1C=O,-7.323,-5.87,1.453,Fase 2_Seletividade
MOL_01393,CCC(=O)C1C(C#N)CCC1c1cnccc1CC,-7.322,-5.634,1.688,Fase 2_Seletividade
MOL_01394,CCC1CCC(c2cnccc2OC)C1C(=O)C=O,-7.32,-5.745,1.575,Fase 2_Seletividade
MOL_01395,CCOC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.32,-5.865,1.455,Fase 2_Seletividade
MOL_01396,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)CC(C)C,-7.319,-6.004,1.315,Fase 1_Lote Inicial
MOL_01397,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1I,-7.318,-5.821,1.497,Fase 2_Seletividade
MOL_01398,CCCC(=O)C1C(OC)CCC1c1cnccc1C,-7.317,-6.374,0.943,Fase 2_Seletividade
MOL_01399,O=CC(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.316,-5.562,1.754,Fase 2_Seletividade
MOL_01400,CC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.316,-6.05,1.266,Fase 2_Seletividade
MOL_01401,O=C(O)C(=O)C1C(O)CCC1c1cnccc1C(F)F,-7.315,-6.85,0.465,Fase 2_Seletividade
MOL_01402,CCc1ccncc1C1CCC(C)C1C(=O)C(C)C,-7.313,-5.896,1.417,Fase 2_Seletividade
MOL_01403,Nc1ccncc1C1CCC(O)C1C(=O)C1CCC1,-7.313,-7.001,0.312,Fase 2_Seletividade
MOL_01404,CCC(=O)C1C(CF)CCC1c1cnccc1Br,-7.312,-5.804,1.508,Fase 3_Super Elite
MOL_01405,CC(C)CC(=O)C1C(C)CCC1c1cnccc1C1CC1,-7.312,-6.642,0.67,Fase 1_Lote Inicial
MOL_01406,N#Cc1ccncc1C1CCC(F)C1C(=O)O,-7.311,-5.822,1.489,Fase 2_Seletividade
MOL_01407,O=C(O)C1C(F)CCC1c1cnccc1CF,-7.31,-5.572,1.738,Fase 2_Seletividade
MOL_01408,CCOC(=O)C1C(C#N)CCC1c1cnccc1I,-7.31,-5.744,1.566,Fase 2_Seletividade
MOL_01409,CCC1CCC(c2cnccc2O)C1C(=O)C1CC1,-7.31,-5.996,1.314,Fase 2_Seletividade
MOL_01410,NC(=O)C(=O)C1C(CF)CCC1c1cnccc1S,-7.309,-5.843,1.466,Fase 2_Seletividade
MOL_01411,COC1CCC(c2cnccc2C=O)C1C(=O)C(C)C,-7.307,-5.624,1.683,Fase 2_Seletividade
MOL_01412,CC1CCC(c2cnccc2C2CC2)C1C(=O)CC1CC1,-7.306,-6.049,1.257,Fase 1_Lote Inicial
MOL_01413,C=Cc1ccncc1C1CCC(CC)C1C(=O)CCC,-7.305,-5.316,1.989,Fase 1_Lote Inicial
MOL_01414,CCOC(=O)C1C(C=O)CCC1c1cnccc1CC,-7.305,-5.791,1.514,Fase 2_Seletividade
MOL_01415,CCC1CCC(c2cnccc2OC)C1C(=O)C(=O)O,-7.304,-6.352,0.952,Fase 2_Seletividade
MOL_01416,CC(C)c1ccncc1C1CCC(C=O)C1C(=O)C1CCC1,-7.303,-6.364,0.939,Fase 2_Seletividade
MOL_01417,COc1ccncc1C1CCC(O)C1C(N)=O,-7.303,-6.889,0.414,Fase 2_Seletividade
MOL_01418,CC(C)C(=O)C1C(F)CCC1c1cnccc1C#N,-7.302,-6.026,1.276,Fase 3_Super Elite
MOL_01419,O=CC(=O)C1C(F)CCC1c1cnccc1F,-7.301,-5.601,1.7,Fase 2_Seletividade
MOL_01420,O=C(O)C1C(CF)CCC1c1cnccc1CF,-7.301,-5.999,1.302,Fase 2_Seletividade
MOL_01421,O=C(C1CC1)C1C(S)CCC1c1cnccc1O,-7.301,-6.066,1.235,Fase 2_Seletividade
MOL_01422,CNC(=O)C1C(O)CCC1c1cnccc1N,-7.301,-6.433,0.868,Fase 2_Seletividade
MOL_01423,CCOC(=O)C1C(F)CCC1c1cnccc1S,-7.3,-5.515,1.785,Fase 2_Seletividade
MOL_01424,CCOC(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.299,-5.524,1.775,Fase 2_Seletividade
MOL_01425,CNC(=O)C1C(N)CCC1c1cnccc1CF,-7.299,-6.088,1.211,Fase 2_Seletividade
MOL_01426,CCC1CCC(c2cnccc2F)C1C(N)=O,-7.297,-6.122,1.175,Fase 2_Seletividade
MOL_01427,CCc1ccncc1C1CCC(OC)C1C(=O)NC,-7.297,-6.177,1.12,Fase 2_Seletividade
MOL_01428,CC(C)c1ccncc1C1CCC(C#N)C1C(=O)C1CC1,-7.296,-6.415,0.881,Fase 2_Seletividade
MOL_01429,CCOC(=O)C1C(OC)CCC1c1cnccc1O,-7.295,-5.715,1.58,Fase 2_Seletividade
MOL_01430,N#CC1CCC(c2cnccc2S)C1C(=O)C1CC1,-7.295,-6.05,1.245,Fase 2_Seletividade
MOL_01431,COC1CCC(c2cnccc2I)C1C(=O)C(=O)O,-7.295,-6.094,1.201,Fase 2_Seletividade
MOL_01432,O=C(O)C(=O)C1C(CF)CCC1c1cnccc1C1CC1,-7.295,-6.14,1.155,Fase 2_Seletividade
MOL_01433,COc1ccncc1C1CCC(C)C1C(=O)C1CCC1,-7.295,-6.313,0.982,Fase 2_Seletividade
MOL_01434,CCOC(=O)C1C(O)CCC1c1cnccc1S,-7.294,-6.028,1.266,Fase 2_Seletividade
MOL_01435,CCC(=O)C1C(C#N)CCC1c1cnccc1O,-7.294,-6.348,0.946,Fase 2_Seletividade
MOL_01436,COC1CCC(c2cnccc2C2CC2)C1C(C)=O,-7.293,-5.615,1.678,Fase 2_Seletividade
MOL_01437,CCNC(=O)C1C(CF)CCC1c1cnccc1CC,-7.293,-6.248,1.045,Fase 2_Seletividade
MOL_01438,CCNC(=O)C1C(O)CCC1c1cnccc1O,-7.293,-6.623,0.67,Fase 2_Seletividade
MOL_01439,CCC(F)C(=O)C1C(C)CCC1c1cnccc1C(=O)OC,-7.292,-5.79,1.502,Fase 1_Lote Inicial
MOL_01440,CCC=CC(=O)C1C(C)CCC1c1cnccc1C#CF,-7.292,-6.158,1.134,Fase 1_Lote Inicial
MOL_01441,Cc1ccncc1C1CCC(CF)C1C(=O)C1CCC1,-7.291,-6.049,1.242,Fase 2_Seletividade
MOL_01442,CC=CC(=O)C1C(C)CCC1c1cnccc1C(=O)OC,-7.291,-6.39,0.901,Fase 1_Lote Inicial
MOL_01443,CNC(=O)C1C(F)CCC1c1cnccc1N,-7.29,-6.204,1.086,Fase 2_Seletividade
MOL_01444,CCC1CCC(c2cnccc2O)C1C(N)=O,-7.29,-6.331,0.959,Fase 2_Seletividade
MOL_01445,CCOC(=O)C1C(OC)CCC1c1cnccc1C1CC1,-7.288,-5.987,1.301,Fase 2_Seletividade
MOL_01446,CCC(=O)C1C(CC)CCC1c1cnccc1O,-7.287,-5.953,1.334,Fase 2_Seletividade
MOL_01447,COc1ccncc1C1CCC(CF)C1C(C)=O,-7.287,-6.074,1.213,Fase 2_Seletividade
MOL_01448,N#CC1CCC(c2cnccc2S)C1C(=O)O,-7.287,-6.245,1.042,Fase 2_Seletividade
MOL_01449,CCOC(=O)C1C(OC)CCC1c1cnccc1F,-7.283,-6.164,1.119,Fase 2_Seletividade
MOL_01450,O=C(O)C(=O)C1C(CF)CCC1c1cnccc1O,-7.283,-6.265,1.018,Fase 2_Seletividade
MOL_01451,NC1CCC(c2cnccc2O)C1C(=O)C1CC1,-7.281,-5.992,1.289,Fase 2_Seletividade
MOL_01452,CCC(=O)C1C(C#N)CCC1c1cnccc1N,-7.281,-6.358,0.923,Fase 2_Seletividade
MOL_01453,[C-]#[N+]c1ccncc1C1CCC(OC)C1C(=O)CCC,-7.28,-5.314,1.966,Fase 1_Lote Inicial
MOL_01454,CCCC(=O)C1C(C=O)CCC1c1cnccc1CF,-7.28,-5.336,1.944,Fase 2_Seletividade
MOL_01455,COc1ccncc1C1CCC(F)C1C(=O)C=O,-7.28,-5.548,1.732,Fase 2_Seletividade
MOL_01456,CCOC(=O)C1C(C)CCC1c1cnccc1N,-7.279,-5.768,1.511,Fase 2_Seletividade
MOL_01457,CCOC(=O)C1C(C=O)CCC1c1cnccc1I,-7.277,-5.511,1.766,Fase 2_Seletividade
MOL_01458,O=CC(=O)C1C(CF)CCC1c1cnccc1S,-7.275,-5.534,1.741,Fase 2_Seletividade
MOL_01459,CCc1ccncc1C1CCC(S)C1C(=O)C1CC1,-7.275,-5.866,1.409,Fase 2_Seletividade
MOL_01460,CCCC(=O)C1C(CC)CCC1c1cnccc1N,-7.274,-6.11,1.164,Fase 2_Seletividade
MOL_01461,CCCC(=O)C1CCCC1(C)Cc1cnccc1C#CF,-7.273,-6.0,1.273,Fase 1_Lote Inicial
MOL_01462,COC(=O)C1C(N)CCC1c1cnccc1C=O,-7.271,-5.791,1.48,Fase 2_Seletividade
MOL_01463,COC(=O)C1C(C#N)CCC1c1cnccc1I,-7.271,-5.836,1.435,Fase 2_Seletividade
MOL_01464,CCC1CCC(c2cnccc2C=O)C1C(N)=O,-7.271,-6.024,1.247,Fase 2_Seletividade
MOL_01465,Cc1cncc(C2CCC(C)C2C(=O)CC(C)C)c1C=NO,-7.27,-5.8,1.47,Fase 4_Mutantes Geração 2
MOL_01466,COC(=O)C1C(N)CCC1c1cnccc1C,-7.27,-6.006,1.264,Fase 2_Seletividade
MOL_01467,COC(=O)C1C(F)CCC1c1cnccc1I,-7.269,-5.448,1.821,Fase 2_Seletividade
MOL_01468,COC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.269,-5.938,1.331,Fase 2_Seletividade
MOL_01469,COC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,-7.268,-5.663,1.605,Fase 2_Seletividade
MOL_01470,CC1CCC(c2cnccc2C=O)C1C(N)=O,-7.268,-5.914,1.354,Fase 2_Seletividade
MOL_01471,CNC(=O)C1C(C#N)CCC1c1cnccc1C(C)C,-7.267,-6.724,0.543,Fase 2_Seletividade
MOL_01472,CCOC(=O)C1C(N)CCC1c1cnccc1O,-7.264,-5.937,1.327,Fase 2_Seletividade
MOL_01473,CC(C)C(=O)C1C(S)CCC1c1cnccc1CF,-7.264,-6.183,1.081,Fase 2_Seletividade
MOL_01474,CCNC(=O)C1C(O)CCC1c1cnccc1S,-7.263,-6.503,0.76,Fase 2_Seletividade
MOL_01475,CCCC(=O)C1C(C=O)CCC1c1cnccc1I,-7.261,-5.688,1.573,Fase 2_Seletividade
MOL_01476,COC1CCC(c2cnccc2N)C1C(=O)C1CCC1,-7.261,-6.639,0.622,Fase 2_Seletividade
MOL_01477,CC1CCCC1C(=O)C1CC1c1cnccc1N=[N+]=[N-],-7.26,-6.163,1.097,Fase 1_Lote Inicial
MOL_01478,CC(C)C(=O)C1C(O)CCC1c1cnccc1O,-7.26,-6.488,0.772,Fase 2_Seletividade
MOL_01479,CCOC(=O)C1C(O)CCC1c1cnccc1I,-7.259,-5.846,1.413,Fase 2_Seletividade
MOL_01480,COC1CCC(c2cnccc2C(F)F)C1C(=O)C=O,-7.259,-6.096,1.163,Fase 2_Seletividade
MOL_01481,CCNC(=O)C1C(N)CCC1c1cnccc1CF,-7.259,-6.237,1.022,Fase 2_Seletividade
MOL_01482,COc1ccncc1C1CCC(N)C1C(=O)C1CCC1,-7.257,-6.159,1.098,Fase 2_Seletividade
MOL_01483,O=C(C1CC1)C1C(S)CCC1c1cnccc1I,-7.256,-5.903,1.353,Fase 2_Seletividade
MOL_01484,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1O,-7.256,-6.057,1.199,Fase 2_Seletividade
MOL_01485,CCC1CCC(c2cnccc2N)C1C(=O)NC,-7.256,-6.464,0.792,Fase 2_Seletividade
MOL_01486,CCOC(=O)C1C(CF)CCC1c1cnccc1C=O,-7.255,-5.864,1.391,Fase 2_Seletividade
MOL_01487,CCCC(=O)C1CCCC1(C)Cc1cnccc1C=NO,-7.253,-5.978,1.275,Fase 1_Lote Inicial
MOL_01488,O=C(C1CC1)C1C(O)CCC1c1cnccc1S,-7.253,-6.078,1.175,Fase 2_Seletividade
MOL_01489,O=Cc1ccncc1C1CCC(O)C1C(=O)O,-7.251,-5.956,1.295,Fase 2_Seletividade
MOL_01490,COC1CCC(c2cnccc2I)C1C(=O)C1CCC1,-7.251,-6.177,1.074,Fase 2_Seletividade
MOL_01491,COC(=O)C1C(O)CCC1c1cnccc1Br,-7.25,-5.808,1.442,Fase 3_Super Elite
MOL_01492,O=C(O)C1C(O)CCC1c1cnccc1C1CC1,-7.25,-6.322,0.928,Fase 2_Seletividade
MOL_01493,CCNC(=O)C1C(S)CCC1c1cnccc1F,-7.249,-6.123,1.126,Fase 2_Seletividade
MOL_01494,CCNC(=O)C1C(C#N)CCC1c1cnccc1OC,-7.249,-6.178,1.071,Fase 2_Seletividade
MOL_01495,NC(=O)C1C(F)CCC1c1cnccc1C=O,-7.248,-6.091,1.157,Fase 2_Seletividade
MOL_01496,COC(=O)C1C(C#N)CCC1c1cnccc1C,-7.247,-5.791,1.456,Fase 2_Seletividade
MOL_01497,COC1CCC(c2cnccc2I)C1C(=O)O,-7.247,-6.02,1.227,Fase 2_Seletividade
MOL_01498,CC(=O)C1C(CF)CCC1c1cnccc1C(C)C,-7.247,-6.083,1.164,Fase 2_Seletividade
MOL_01499,CCNC(=O)C1C(N)CCC1c1cnccc1C=O,-7.246,-6.182,1.064,Fase 2_Seletividade
MOL_01500,CCOC(=O)C1C(O)CCC1c1cnccc1C,-7.245,-6.069,1.176,Fase 2_Seletividade
MOL_01501,CCNC(=O)C1C(C)CCC1c1cnccc1S,-7.245,-6.093,1.152,Fase 2_Seletividade
MOL_01502,CCCC(=O)C1C(C#N)CCC1c1cnccc1O,-7.244,-5.793,1.451,Fase 2_Seletividade
MOL_01503,CNC(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.244,-5.978,1.266,Fase 2_Seletividade
MOL_01504,CCC1CCC(c2cnccc2CF)C1C(C)=O,-7.244,-5.991,1.253,Fase 2_Seletividade
MOL_01505,NC(=O)C(=O)C1C(S)CCC1c1cnccc1C(F)F,-7.244,-6.665,0.579,Fase 2_Seletividade
MOL_01506,CCCC(=O)C1CCCC1(C)Cc1cnccc1C1CO1,-7.241,-5.631,1.61,Fase 1_Lote Inicial
MOL_01507,COc1ccncc1C1CCC(S)C1C(N)=O,-7.241,-6.105,1.136,Fase 2_Seletividade
MOL_01508,CCCC(=O)C1C(C#N)CCC1c1cnccc1OC,-7.24,-5.814,1.426,Fase 2_Seletividade
MOL_01509,O=CC1CCC(c2cnccc2C2CC2)C1C(=O)O,-7.24,-6.309,0.931,Fase 2_Seletividade
MOL_01510,CCCC(=O)C1C(C)CCC1c1cncc(C)c1C#N,-7.239,-5.624,1.615,Fase 4_Mutantes Geração 2
MOL_01511,O=CC(=O)C1C(C=O)CCC1c1cnccc1C(F)F,-7.239,-5.844,1.395,Fase 2_Seletividade
MOL_01512,CNC(=O)C1C(OC)CCC1c1cnccc1Br,-7.239,-6.093,1.146,Fase 2_Seletividade
MOL_01513,CC(C)C(=O)C1C(S)CCC1c1cnccc1C1CC1,-7.239,-6.159,1.08,Fase 2_Seletividade
MOL_01514,CCOC(=O)C1C(S)CCC1c1cnccc1C(F)F,-7.238,-5.729,1.509,Fase 2_Seletividade
MOL_01515,CC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,-7.235,-5.612,1.623,Fase 2_Seletividade
MOL_01516,CNC(=O)C1C(N)CCC1c1cnccc1OC,-7.234,-6.081,1.153,Fase 2_Seletividade
MOL_01517,CNC(=O)C1C(C=O)CCC1c1cnccc1CF,-7.234,-6.14,1.094,Fase 2_Seletividade
MOL_01518,CCC(=O)C1C(N)CCC1c1cnccc1OC,-7.233,-5.868,1.365,Fase 2_Seletividade
MOL_01519,Cc1ccncc1C1CCC(C)C1C(N)=O,-7.233,-6.582,0.651,Fase 2_Seletividade
MOL_01520,CC1CCC(c2cnccc2C2CO2)C1C(=O)CC1CC1,-7.232,-6.526,0.706,Fase 1_Lote Inicial
MOL_01521,CCOC(=O)C1C(OC)CCC1c1cnccc1C=O,-7.23,-5.66,1.57,Fase 2_Seletividade
MOL_01522,CCOC(=O)C1C(O)CCC1c1cnccc1O,-7.23,-5.944,1.286,Fase 2_Seletividade
MOL_01523,CNC(=O)C1C(O)CCC1c1cnccc1C#N,-7.23,-6.656,0.574,Fase 2_Seletividade
MOL_01524,COC(=O)C1C(S)CCC1c1cnccc1CF,-7.228,-5.462,1.766,Fase 2_Seletividade
MOL_01525,O=CC1CCC(c2cnccc2F)C1C(=O)C1CCC1,-7.228,-5.648,1.58,Fase 2_Seletividade
MOL_01526,O=CC1CCC(c2cnccc2C(F)F)C1C(=O)C1CC1,-7.228,-6.259,0.969,Fase 2_Seletividade
MOL_01527,COC1CCC(c2cnccc2CF)C1C(=O)C(C)C,-7.227,-5.823,1.404,Fase 2_Seletividade
MOL_01528,CNC(=O)C1C(CF)CCC1c1cnccc1C#N,-7.226,-6.447,0.779,Fase 2_Seletividade
MOL_01529,CCCC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.225,-5.939,1.286,Fase 2_Seletividade
MOL_01530,COC(=O)C1C(F)CCC1c1cnccc1OC,-7.224,-5.5,1.724,Fase 2_Seletividade
MOL_01531,CCCC(=O)C1C(N)CCC1c1cnccc1OC,-7.224,-6.214,1.01,Fase 2_Seletividade
MOL_01532,CC(=O)C1C(O)CCC1c1cnccc1C=O,-7.224,-6.292,0.932,Fase 2_Seletividade
MOL_01533,CC(=O)C1C(C#N)CCC1c1cnccc1CF,-7.223,-6.106,1.117,Fase 2_Seletividade
MOL_01534,CCC(=O)C1C(CF)CCC1c1cnccc1S,-7.222,-5.55,1.672,Fase 2_Seletividade
MOL_01535,CC1CCC(c2cnccc2C2CC2)C1C(=O)CC1CCC1F,-7.222,-6.225,0.997,Fase 1_Lote Inicial
MOL_01536,CCCCC(=O)C1C(C)CCC1c1cnccc1C=O,-7.221,-6.032,1.189,Fase 1_Lote Inicial
MOL_01537,CCNC(=O)C1C(CC)CCC1c1cnccc1C#N,-7.221,-6.465,0.756,Fase 2_Seletividade
MOL_01538,COC1CCC(c2cnccc2CF)C1C(=O)C(N)=O,-7.22,-5.817,1.403,Fase 2_Seletividade
MOL_01539,CCOC(=O)C1C(C=O)CCC1c1cnccc1Br,-7.218,-5.748,1.47,Fase 2_Seletividade
MOL_01540,CCC(=O)C1C(C=O)CCC1c1cnccc1C,-7.218,-5.795,1.423,Fase 2_Seletividade
MOL_01541,CNC(=O)C1C(N)CCC1c1cnccc1F,-7.218,-6.397,0.821,Fase 2_Seletividade
MOL_01542,O=CC1CCC(c2cnccc2CF)C1C(=O)C1CCC1,-7.218,-6.415,0.803,Fase 2_Seletividade
MOL_01543,N#CC1CCC(c2cnccc2C(F)F)C1C(=O)O,-7.218,-6.642,0.576,Fase 2_Seletividade
MOL_01544,CCC(=O)C1C(C=O)CCC1c1cnccc1N,-7.217,-5.797,1.42,Fase 2_Seletividade
MOL_01545,CCOC(=O)C1C(C#N)CCC1c1cnccc1F,-7.217,-6.363,0.854,Fase 2_Seletividade
MOL_01546,CC(C)C(=O)C1C(N)CCC1c1cnccc1F,-7.217,-6.534,0.683,Fase 2_Seletividade
MOL_01547,CCc1ccncc1C1CCC(C)C1C(=O)C(=O)O,-7.216,-6.48,0.736,Fase 2_Seletividade
MOL_01548,CNC(=O)C1C(C#N)CCC1c1cnccc1C#N,-7.216,-6.999,0.217,Fase 2_Seletividade
MOL_01549,CCOC(=O)C1C(S)CCC1c1cnccc1C1CC1,-7.215,-5.652,1.563,Fase 2_Seletividade
MOL_01550,COc1ccncc1C1CCC(OC)C1C(=O)C(C)C,-7.215,-5.682,1.533,Fase 2_Seletividade
MOL_01551,CC(=O)C1C(CF)CCC1c1cnccc1O,-7.215,-5.949,1.266,Fase 2_Seletividade
MOL_01552,C=Cc1ccncc1C1CCC(C)C1C(=O)CCCC,-7.213,-5.49,1.723,Fase 1_Lote Inicial
MOL_01553,Nc1ccncc1C1CCC(F)C1C(=O)O,-7.213,-6.06,1.153,Fase 2_Seletividade
MOL_01554,N#Cc1ccncc1C1CCC(F)C1C(N)=O,-7.213,-6.217,0.996,Fase 2_Seletividade
MOL_01555,CC(=O)C1C(C)CCC1c1cnccc1S,-7.212,-5.686,1.526,Fase 2_Seletividade
MOL_01556,CNC(=O)C1C(C=O)CCC1c1cnccc1C(C)C,-7.212,-6.361,0.851,Fase 2_Seletividade
MOL_01557,CCOC(=O)C1C(CF)CCC1c1cnccc1C(F)F,-7.211,-5.738,1.473,Fase 2_Seletividade
MOL_01558,CCOC(=O)C1C(OC)CCC1c1cnccc1Br,-7.209,-6.026,1.183,Fase 2_Seletividade
MOL_01559,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C1CC1,-7.209,-6.081,1.128,Fase 1_Lote Inicial
MOL_01560,Cc1ccncc1C1CCC(C#N)C1C(=O)C(C)C,-7.209,-6.118,1.091,Fase 2_Seletividade
MOL_01561,CC(C)C(=O)C1C(C#N)CCC1c1cnccc1O,-7.209,-6.373,0.836,Fase 2_Seletividade
MOL_01562,CNC(=O)C1C(S)CCC1c1cnccc1Br,-7.206,-5.866,1.34,Fase 2_Seletividade
MOL_01563,O=C(O)C1C(S)CCC1c1cnccc1Br,-7.205,-5.788,1.417,Fase 2_Seletividade
MOL_01564,CCCC(=O)C1C(C)CCC1c1cnccc1C(N)=O,-7.204,-5.997,1.207,Fase 4_Mutantes Geração 2
MOL_01565,NC(=O)C1C(S)CCC1c1cnccc1I,-7.203,-5.367,1.836,Fase 2_Seletividade
MOL_01566,COC1CCC(c2cnccc2F)C1C(=O)O,-7.203,-6.141,1.062,Fase 2_Seletividade
MOL_01567,CCc1ccncc1C1CCC(CC)C1C(=O)C(N)=O,-7.203,-6.349,0.854,Fase 2_Seletividade
MOL_01568,CCC1CCC(c2cnccc2C(C)C)C1C(=O)NC,-7.203,-6.919,0.284,Fase 2_Seletividade
MOL_01569,CCC(=O)C1C(C=O)CCC1c1cnccc1S,-7.202,-5.762,1.44,Fase 2_Seletividade
MOL_01570,CCCCC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.201,-6.205,0.996,Fase 1_Lote Inicial
MOL_01571,CNC(=O)C1C(OC)CCC1c1cnccc1C(F)F,-7.2,-6.496,0.704,Fase 2_Seletividade
MOL_01572,COC(=O)C1C(C=O)CCC1c1cnccc1O,-7.199,-5.875,1.324,Fase 2_Seletividade
MOL_01573,CCNC(=O)C1C(OC)CCC1c1cnccc1C(C)C,-7.199,-6.238,0.961,Fase 2_Seletividade
MOL_01574,CC(=O)C1C(C#N)CCC1c1cnccc1F,-7.199,-6.587,0.612,Fase 2_Seletividade
MOL_01575,CC(=O)C1C(C=O)CCC1c1cnccc1Br,-7.198,-5.537,1.661,Fase 2_Seletividade
MOL_01576,CCC(=O)C1C(OC)CCC1c1cnccc1CF,-7.198,-5.646,1.552,Fase 2_Seletividade
MOL_01577,CC(=O)C1C(O)CCC1c1cnccc1C1CC1,-7.198,-6.065,1.133,Fase 2_Seletividade
MOL_01578,CCOC(=O)C1C(O)CCC1c1cnccc1CF,-7.198,-6.171,1.027,Fase 2_Seletividade
MOL_01579,CCc1ccncc1C1CCC(C=O)C1C(C)=O,-7.197,-5.856,1.341,Fase 2_Seletividade
MOL_01580,N#CC1CCC(c2cnccc2Br)C1C(=O)O,-7.196,-6.159,1.037,Fase 2_Seletividade
MOL_01581,CCOC(=O)C1C(S)CCC1c1cnccc1C=O,-7.194,-5.371,1.823,Fase 2_Seletividade
MOL_01582,CCc1ccncc1C1CCC(O)C1C(=O)C=O,-7.194,-5.873,1.321,Fase 2_Seletividade
MOL_01583,O=CC(=O)C1C(C=O)CCC1c1cnccc1O,-7.192,-5.943,1.249,Fase 2_Seletividade
MOL_01584,COC1CCC(c2cnccc2C)C1C(=O)C(C)C,-7.191,-5.635,1.556,Fase 2_Seletividade
MOL_01585,CC1CCC(c2cnccc2S)C1C(=O)C1CCC1,-7.191,-5.701,1.49,Fase 2_Seletividade
MOL_01586,CCC1CCC(c2cnccc2Br)C1C(=O)O,-7.19,-5.774,1.416,Fase 2_Seletividade
MOL_01587,COC1CCC(c2cnccc2Br)C1C(=O)C(=O)O,-7.19,-6.123,1.067,Fase 2_Seletividade
MOL_01588,CCCC(=O)C1C(N)CCC1c1cnccc1C(C)C,-7.188,-5.575,1.613,Fase 2_Seletividade
MOL_01589,N#CC1CCC(c2cnccc2Br)C1C(=O)C=O,-7.186,-5.918,1.268,Fase 2_Seletividade
MOL_01590,CCNC(=O)C1C(F)CCC1c1cnccc1CC,-7.186,-6.301,0.885,Fase 2_Seletividade
MOL_01591,COC(=O)C1C(C#N)CCC1c1cnccc1C1CC1,-7.185,-5.722,1.463,Fase 2_Seletividade
MOL_01592,CCC1CCC(c2cnccc2OC)C1C(C)=O,-7.185,-5.933,1.252,Fase 2_Seletividade
MOL_01593,CCCC(=O)C1C(F)CCC1c1cnccc1C#N,-7.184,-5.744,1.44,Fase 3_Super Elite
MOL_01594,C=C=Cc1ccncc1C1CCC(OC)C1C(=O)CCC,-7.184,-6.141,1.043,Fase 1_Lote Inicial
MOL_01595,COc1ccncc1C1CCC(N)C1C(=O)C=O,-7.183,-5.707,1.476,Fase 2_Seletividade
MOL_01596,COC(=O)C1C(OC)CCC1c1cnccc1C(C)C,-7.183,-5.711,1.472,Fase 2_Seletividade
MOL_01597,O=C(C1CCC1)C1C(F)CCC1c1cnccc1CF,-7.183,-5.996,1.187,Fase 2_Seletividade
MOL_01598,O=C(O)C1C(O)CCC1c1cnccc1C(F)F,-7.182,-6.161,1.021,Fase 2_Seletividade
MOL_01599,CCC1CCC(c2cnccc2C#N)C1C(=O)C(C)C,-7.182,-6.47,0.712,Fase 2_Seletividade
MOL_01600,CCNC(=O)C1C(C=O)CCC1c1cnccc1CF,-7.18,-5.759,1.421,Fase 2_Seletividade
MOL_01601,CNC(=O)C1C(O)CCC1c1cnccc1S,-7.18,-5.866,1.314,Fase 2_Seletividade
MOL_01602,CCC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.179,-6.213,0.966,Fase 2_Seletividade
MOL_01603,CC1CCC(c2cnccc2C=O)C1C(=O)CC1CCC1F,-7.178,-6.385,0.793,Fase 1_Lote Inicial
MOL_01604,CNC(=O)C1C(C#N)CCC1c1cnccc1C1CC1,-7.177,-6.811,0.366,Fase 2_Seletividade
MOL_01605,CCC1CCC(c2cnccc2C(C)C)C1C(N)=O,-7.176,-6.41,0.766,Fase 2_Seletividade
MOL_01606,COC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1,-7.175,-6.105,1.07,Fase 2_Seletividade
MOL_01607,NC(=O)C1C(N)CCC1c1cnccc1I,-7.174,-6.118,1.056,Fase 2_Seletividade
